STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
       2812;2018062114;   10; 23.00;eor
       2812;2018062115;   10; 27.00;eor
       2812;2018062116;   10; 55.00;eor
       2812;2018062117;   10; 22.00;eor
       2812;2018062118;   10;  5.00;eor
       2812;2018062119;   10; 14.00;eor
       2812;2018062120;   10;  0.00;eor
       2812;2018062203;   10;  0.00;eor
       2812;2018062204;   10;  0.00;eor
       2812;2018062205;   10; 54.00;eor
       2812;2018062206;   10; 60.00;eor
       2812;2018062207;   10; 57.00;eor
       2812;2018062208;   10; 52.00;eor
       2812;2018062209;   10; 59.00;eor
       2812;2018062210;   10; 44.00;eor
       2812;2018062211;   10; 34.00;eor
       2812;2018062212;   10; 41.00;eor
       2812;2018062213;   10; 34.00;eor
       2812;2018062214;   10; 27.00;eor
       2812;2018062215;   10; 28.00;eor
       2812;2018062216;   10;  0.00;eor
       2812;2018062217;   10;  0.00;eor
       2812;2018062218;   10; 16.00;eor
       2812;2018062219;   10; 21.00;eor
       2812;2018062220;   10;  1.00;eor
       2812;2018062303;   10;  0.00;eor
       2812;2018062304;   10;  0.00;eor
       2812;2018062305;   10; 53.00;eor
       2812;2018062306;   10; 60.00;eor
       2812;2018062307;   10; 60.00;eor
       2812;2018062308;   10; 60.00;eor
       2812;2018062309;   10; 60.00;eor
       2812;2018062310;   10; 53.00;eor
       2812;2018062311;   10; 45.00;eor
       2812;2018062312;   10; 58.00;eor
       2812;2018062313;   10; 59.00;eor
       2812;2018062314;   10; 60.00;eor
       2812;2018062315;   10; 59.00;eor
       2812;2018062316;   10; 60.00;eor
       2812;2018062317;   10; 60.00;eor
       2812;2018062318;   10; 60.00;eor
       2812;2018062319;   10; 15.00;eor
       2812;2018062320;   10;  3.00;eor
       2812;2018062403;   10;  0.00;eor
       2812;2018062404;   10;  0.00;eor
       2812;2018062405;   10; 37.00;eor
       2812;2018062406;   10;  7.00;eor
       2812;2018062407;   10;  0.00;eor
       2812;2018062408;   10;  4.00;eor
       2812;2018062409;   10;  7.00;eor
       2812;2018062410;   10;  4.00;eor
       2812;2018062411;   10; 22.00;eor
       2812;2018062412;   10; 55.00;eor
       2812;2018062413;   10; 28.00;eor
       2812;2018062414;   10; 18.00;eor
       2812;2018062415;   10; 60.00;eor
       2812;2018062416;   10; 55.00;eor
       2812;2018062417;   10; 53.00;eor
       2812;2018062418;   10; 21.00;eor
       2812;2018062419;   10;  0.00;eor
       2812;2018062420;   10;  0.00;eor
       2812;2018062503;   10;  0.00;eor
       2812;2018062504;   10;  0.00;eor
       2812;2018062505;   10;  0.00;eor
       2812;2018062506;   10;  0.00;eor
       2812;2018062507;   10; 13.00;eor
       2812;2018062508;   10; 10.00;eor
       2812;2018062509;   10; 33.00;eor
       2812;2018062510;   10;  3.00;eor
       2812;2018062511;   10;  1.00;eor
       2812;2018062512;   10; 35.00;eor
       2812;2018062513;   10; 48.00;eor
       2812;2018062514;   10; 52.00;eor
       2812;2018062515;   10; 57.00;eor
       2812;2018062516;   10; 60.00;eor
       2812;2018062517;   10; 60.00;eor
       2812;2018062518;   10; 60.00;eor
       2812;2018062519;   10; 60.00;eor
       2812;2018062520;   10;  9.00;eor
       2812;2018062603;   10;  0.00;eor
       2812;2018062604;   10;  0.00;eor
       2812;2018062605;   10; 50.00;eor
       2812;2018062606;   10; 60.00;eor
       2812;2018062607;   10; 23.00;eor
       2812;2018062608;   10; 26.00;eor
       2812;2018062609;   10; 58.00;eor
       2812;2018062610;   10; 60.00;eor
       2812;2018062611;   10; 58.00;eor
       2812;2018062612;   10; 60.00;eor
       2812;2018062613;   10; 60.00;eor
       2812;2018062614;   10; 37.00;eor
       2812;2018062615;   10; 38.00;eor
       2812;2018062616;   10; 50.00;eor
       2812;2018062617;   10; 60.00;eor
       2812;2018062618;   10; 57.00;eor
       2812;2018062619;   10; 60.00;eor
       2812;2018062620;   10;  6.00;eor
       2812;2018062703;   10;  0.00;eor
       2812;2018062704;   10;  0.00;eor
       2812;2018062705;   10; 54.00;eor
       2812;2018062706;   10; 60.00;eor
       2812;2018062707;   10; 60.00;eor
       2812;2018062708;   10; 60.00;eor
       2812;2018062709;   10; 60.00;eor
       2812;2018062710;   10; 59.00;eor
       2812;2018062711;   10; 55.00;eor
       2812;2018062712;   10; 55.00;eor
       2812;2018062713;   10; 56.00;eor
       2812;2018062714;   10; 60.00;eor
       2812;2018062715;   10; 60.00;eor
       2812;2018062716;   10; 58.00;eor
       2812;2018062717;   10; 60.00;eor
       2812;2018062718;   10; 59.00;eor
       2812;2018062719;   10; 60.00;eor
       2812;2018062720;   10;  7.00;eor
       2812;2018062803;   10;  0.00;eor
       2812;2018062804;   10;  0.00;eor
       2812;2018062805;   10; 54.00;eor
       2812;2018062806;   10; 60.00;eor
       2812;2018062807;   10; 60.00;eor
       2812;2018062808;   10; 60.00;eor
       2812;2018062809;   10; 60.00;eor
       2812;2018062810;   10; 52.00;eor
       2812;2018062811;   10; 35.00;eor
       2812;2018062812;   10; 23.00;eor
       2812;2018062813;   10;  4.00;eor
       2812;2018062814;   10;  0.00;eor
       2812;2018062815;   10;  0.00;eor
       2812;2018062816;   10;  0.00;eor
       2812;2018062817;   10;  0.00;eor
       2812;2018062818;   10;  1.00;eor
       2812;2018062819;   10;  0.00;eor
       2812;2018062820;   10;  0.00;eor
       2812;2018062903;   10;  0.00;eor
       2812;2018062904;   10;  0.00;eor
       2812;2018062905;   10; 12.00;eor
       2812;2018062906;   10; 44.00;eor
       2812;2018062907;   10; 60.00;eor
       2812;2018062908;   10; 49.00;eor
       2812;2018062909;   10; 55.00;eor
       2812;2018062910;   10; 55.00;eor
       2812;2018062911;   10; 39.00;eor
       2812;2018062912;   10; 22.00;eor
       2812;2018062913;   10; 24.00;eor
       2812;2018062914;   10; 22.00;eor
       2812;2018062915;   10; 20.00;eor
       2812;2018062916;   10; 49.00;eor
       2812;2018062917;   10; 59.00;eor
       2812;2018062918;   10; 60.00;eor
       2812;2018062919;   10; 59.00;eor
       2812;2018062920;   10;  1.00;eor
       2812;2018063003;   10;  0.00;eor
       2812;2018063004;   10;  0.00;eor
       2812;2018063005;   10; 49.00;eor
       2812;2018063006;   10; 60.00;eor
       2812;2018063007;   10; 60.00;eor
       2812;2018063008;   10; 60.00;eor
       2812;2018063009;   10; 60.00;eor
       2812;2018063010;   10; 60.00;eor
       2812;2018063011;   10; 60.00;eor
       2812;2018063012;   10; 60.00;eor
       2812;2018063013;   10; 60.00;eor
       2812;2018063014;   10; 60.00;eor
       2812;2018063015;   10; 60.00;eor
       2812;2018063016;   10; 60.00;eor
       2812;2018063017;   10; 60.00;eor
       2812;2018063018;   10; 60.00;eor
       2812;2018063019;   10; 60.00;eor
       2812;2018063020;   10;  4.00;eor
       2812;2018070103;   10;  0.00;eor
       2812;2018070104;   10;  0.00;eor
       2812;2018070105;   10; 47.00;eor
       2812;2018070106;   10; 60.00;eor
       2812;2018070107;   10; 60.00;eor
       2812;2018070108;   10; 60.00;eor
       2812;2018070109;   10; 60.00;eor
       2812;2018070110;   10; 60.00;eor
       2812;2018070111;   10; 60.00;eor
       2812;2018070112;   10; 60.00;eor
       2812;2018070113;   10; 60.00;eor
       2812;2018070114;   10; 60.00;eor
       2812;2018070115;   10; 60.00;eor
       2812;2018070116;   10; 60.00;eor
       2812;2018070117;   10; 60.00;eor
       2812;2018070118;   10; 60.00;eor
       2812;2018070119;   10; 60.00;eor
       2812;2018070120;   10;  3.00;eor
       2812;2018070203;   10;  0.00;eor
       2812;2018070204;   10;  0.00;eor
       2812;2018070205;   10; 48.00;eor
       2812;2018070206;   10; 60.00;eor
       2812;2018070207;   10; 60.00;eor
       2812;2018070208;   10; 60.00;eor
       2812;2018070209;   10; 60.00;eor
       2812;2018070210;   10; 60.00;eor
       2812;2018070211;   10; 60.00;eor
       2812;2018070212;   10; 60.00;eor
       2812;2018070213;   10; 60.00;eor
       2812;2018070214;   10; 60.00;eor
       2812;2018070215;   10; 60.00;eor
       2812;2018070216;   10; 60.00;eor
       2812;2018070217;   10; 60.00;eor
       2812;2018070218;   10; 55.00;eor
       2812;2018070219;   10; 39.00;eor
       2812;2018070220;   10;  0.00;eor
       2812;2018070303;   10;  0.00;eor
       2812;2018070304;   10;  0.00;eor
       2812;2018070305;   10; 20.00;eor
       2812;2018070306;   10; 20.00;eor
       2812;2018070307;   10; 26.00;eor
       2812;2018070308;   10; 43.00;eor
       2812;2018070309;   10;  0.00;eor
       2812;2018070310;   10; 17.00;eor
       2812;2018070311;   10; 60.00;eor
       2812;2018070312;   10; 37.00;eor
       2812;2018070313;   10; 26.00;eor
       2812;2018070314;   10; 57.00;eor
       2812;2018070315;   10; 45.00;eor
       2812;2018070316;   10; 60.00;eor
       2812;2018070317;   10; 60.00;eor
       2812;2018070318;   10; 60.00;eor
       2812;2018070319;   10; 36.00;eor
       2812;2018070320;   10;  0.00;eor
       2812;2018070403;   10;  0.00;eor
       2812;2018070404;   10;  0.00;eor
       2812;2018070405;   10;  0.00;eor
       2812;2018070406;   10; 48.00;eor
       2812;2018070407;   10; 38.00;eor
       2812;2018070408;   10;  0.00;eor
       2812;2018070409;   10;  0.00;eor
       2812;2018070410;   10; 59.00;eor
       2812;2018070411;   10; 60.00;eor
       2812;2018070412;   10;  6.00;eor
       2812;2018070413;   10;  3.00;eor
       2812;2018070414;   10; 52.00;eor
       2812;2018070415;   10; 54.00;eor
       2812;2018070416;   10;  7.00;eor
       2812;2018070417;   10; 41.00;eor
       2812;2018070418;   10; 54.00;eor
       2812;2018070419;   10; 35.00;eor
       2812;2018070420;   10;  0.00;eor
       2812;2018070503;   10;  0.00;eor
       2812;2018070504;   10;  0.00;eor
       2812;2018070505;   10;  0.00;eor
       2812;2018070506;   10;  0.00;eor
       2812;2018070507;   10;  0.00;eor
       2812;2018070508;   10;  0.00;eor
       2812;2018070509;   10;  0.00;eor
       2812;2018070510;   10;  0.00;eor
       2812;2018070511;   10;  0.00;eor
       2812;2018070512;   10;  0.00;eor
       2812;2018070513;   10;  0.00;eor
       2812;2018070514;   10;  0.00;eor
       2812;2018070515;   10;  0.00;eor
       2812;2018070516;   10;  7.00;eor
       2812;2018070517;   10; 10.00;eor
       2812;2018070518;   10; 33.00;eor
       2812;2018070519;   10;  0.00;eor
       2812;2018070520;   10;  0.00;eor
       2812;2018070603;   10;  0.00;eor
       2812;2018070604;   10;  0.00;eor
       2812;2018070605;   10;  0.00;eor
       2812;2018070606;   10;  0.00;eor
       2812;2018070607;   10;  0.00;eor
       2812;2018070608;   10;  0.00;eor
       2812;2018070609;   10;  0.00;eor
       2812;2018070610;   10;  9.00;eor
       2812;2018070611;   10; 46.00;eor
       2812;2018070612;   10; 50.00;eor
       2812;2018070613;   10; 49.00;eor
       2812;2018070614;   10; 45.00;eor
       2812;2018070615;   10; 55.00;eor
       2812;2018070616;   10; 38.00;eor
       2812;2018070617;   10; 48.00;eor
       2812;2018070618;   10; 60.00;eor
       2812;2018070619;   10;  5.00;eor
       2812;2018070620;   10;  0.00;eor
       2812;2018070703;   10;  0.00;eor
       2812;2018070704;   10;  0.00;eor
       2812;2018070705;   10;  8.00;eor
       2812;2018070706;   10; 56.00;eor
       2812;2018070707;   10; 60.00;eor
       2812;2018070708;   10; 60.00;eor
       2812;2018070709;   10; 60.00;eor
       2812;2018070710;   10; 60.00;eor
       2812;2018070711;   10; 60.00;eor
       2812;2018070712;   10; 51.00;eor
       2812;2018070713;   10; 46.00;eor
       2812;2018070714;   10; 56.00;eor
       2812;2018070715;   10; 60.00;eor
       2812;2018070716;   10; 59.00;eor
       2812;2018070717;   10; 53.00;eor
       2812;2018070718;   10; 57.00;eor
       2812;2018070719;   10; 40.00;eor
       2812;2018070720;   10;  0.00;eor
       2812;2018070803;   10;  0.00;eor
       2812;2018070804;   10;  0.00;eor
       2812;2018070805;   10;  9.00;eor
       2812;2018070806;   10; 30.00;eor
       2812;2018070807;   10; 57.00;eor
       2812;2018070808;   10; 60.00;eor
       2812;2018070809;   10; 60.00;eor
       2812;2018070810;   10; 60.00;eor
       2812;2018070811;   10; 60.00;eor
       2812;2018070812;   10; 59.00;eor
       2812;2018070813;   10; 60.00;eor
       2812;2018070814;   10; 60.00;eor
       2812;2018070815;   10; 60.00;eor
       2812;2018070816;   10; 60.00;eor
       2812;2018070817;   10; 60.00;eor
       2812;2018070818;   10; 60.00;eor
       2812;2018070819;   10; 60.00;eor
       2812;2018070820;   10;  4.00;eor
       2812;2018070903;   10;  0.00;eor
       2812;2018070904;   10;  0.00;eor
       2812;2018070905;   10; 47.00;eor
       2812;2018070906;   10; 60.00;eor
       2812;2018070907;   10; 60.00;eor
       2812;2018070908;   10; 60.00;eor
       2812;2018070909;   10; 60.00;eor
       2812;2018070910;   10; 60.00;eor
       2812;2018070911;   10; 60.00;eor
       2812;2018070912;   10; 60.00;eor
       2812;2018070913;   10; 60.00;eor
       2812;2018070914;   10; 60.00;eor
       2812;2018070915;   10; 60.00;eor
       2812;2018070916;   10; 53.00;eor
       2812;2018070917;   10; 35.00;eor
       2812;2018070918;   10; 35.00;eor
       2812;2018070919;   10; 14.00;eor
       2812;2018070920;   10;  0.00;eor
       2812;2018071003;   10;  0.00;eor
       2812;2018071004;   10;  0.00;eor
       2812;2018071005;   10;  0.00;eor
       2812;2018071006;   10;  0.00;eor
       2812;2018071007;   10;  0.00;eor
       2812;2018071008;   10;  0.00;eor
       2812;2018071009;   10;  0.00;eor
       2812;2018071010;   10; 37.00;eor
       2812;2018071011;   10;  9.00;eor
       2812;2018071012;   10;  0.00;eor
       2812;2018071013;   10; 25.00;eor
       2812;2018071014;   10; 34.00;eor
       2812;2018071015;   10; 19.00;eor
       2812;2018071016;   10; 24.00;eor
       2812;2018071017;   10; 56.00;eor
       2812;2018071018;   10; 53.00;eor
       2812;2018071019;   10; 54.00;eor
       2812;2018071020;   10;  4.00;eor
       2812;2018071103;   10;  0.00;eor
       2812;2018071104;   10;  0.00;eor
       2812;2018071105;   10;  0.00;eor
       2812;2018071106;   10;  2.00;eor
       2812;2018071107;   10; 34.00;eor
       2812;2018071108;   10; 22.00;eor
       2812;2018071109;   10;  0.00;eor
       2812;2018071110;   10;  9.00;eor
       2812;2018071111;   10; 15.00;eor
       2812;2018071112;   10; 16.00;eor
       2812;2018071113;   10; 26.00;eor
       2812;2018071114;   10; 25.00;eor
       2812;2018071115;   10; 44.00;eor
       2812;2018071116;   10; 40.00;eor
       2812;2018071117;   10; 50.00;eor
       2812;2018071118;   10; 60.00;eor
       2812;2018071119;   10; 60.00;eor
       2812;2018071120;   10;  2.00;eor
       2812;2018071203;   10;  0.00;eor
       2812;2018071204;   10;  0.00;eor
       2812;2018071205;   10; 39.00;eor
       2812;2018071206;   10; 60.00;eor
       2812;2018071207;   10; 50.00;eor
       2812;2018071208;   10; 60.00;eor
       2812;2018071209;   10; 55.00;eor
       2812;2018071210;   10; 56.00;eor
       2812;2018071211;   10; 41.00;eor
       2812;2018071212;   10; 45.00;eor
       2812;2018071213;   10; 30.00;eor
       2812;2018071214;   10; 46.00;eor
       2812;2018071215;   10; 60.00;eor
       2812;2018071216;   10; 60.00;eor
       2812;2018071217;   10; 60.00;eor
       2812;2018071218;   10; 60.00;eor
       2812;2018071219;   10; 57.00;eor
       2812;2018071220;   10;  0.00;eor
       2812;2018071303;   10;  0.00;eor
       2812;2018071304;   10;  0.00;eor
       2812;2018071305;   10; 41.00;eor
       2812;2018071306;   10; 60.00;eor
       2812;2018071307;   10; 60.00;eor
       2812;2018071308;   10; 60.00;eor
       2812;2018071309;   10; 60.00;eor
       2812;2018071310;   10; 60.00;eor
       2812;2018071311;   10; 60.00;eor
       2812;2018071312;   10; 58.00;eor
       2812;2018071313;   10; 60.00;eor
       2812;2018071314;   10; 54.00;eor
       2812;2018071315;   10; 60.00;eor
       2812;2018071316;   10; 60.00;eor
       2812;2018071317;   10; 59.00;eor
       2812;2018071318;   10; 59.00;eor
       2812;2018071319;   10; 35.00;eor
       2812;2018071320;   10;  0.00;eor
       2812;2018071403;   10;  0.00;eor
       2812;2018071404;   10;  0.00;eor
       2812;2018071405;   10; 33.00;eor
       2812;2018071406;   10; 60.00;eor
       2812;2018071407;   10; 60.00;eor
       2812;2018071408;   10; 60.00;eor
       2812;2018071409;   10; 60.00;eor
       2812;2018071410;   10; 60.00;eor
       2812;2018071411;   10; 60.00;eor
       2812;2018071412;   10; 59.00;eor
       2812;2018071413;   10; 60.00;eor
       2812;2018071414;   10; 60.00;eor
       2812;2018071415;   10; 52.00;eor
       2812;2018071416;   10; 60.00;eor
       2812;2018071417;   10; 60.00;eor
       2812;2018071418;   10; 60.00;eor
       2812;2018071419;   10; 59.00;eor
       2812;2018071420;   10;  0.00;eor
       2812;2018071503;   10;  0.00;eor
       2812;2018071504;   10;  0.00;eor
       2812;2018071505;   10;  0.00;eor
       2812;2018071506;   10;  0.00;eor
       2812;2018071507;   10;  0.00;eor
       2812;2018071508;   10; 31.00;eor
       2812;2018071509;   10; 60.00;eor
       2812;2018071510;   10; 52.00;eor
       2812;2018071511;   10; 59.00;eor
       2812;2018071512;   10; 60.00;eor
       2812;2018071513;   10; 56.00;eor
       2812;2018071514;   10;  0.00;eor
       2812;2018071515;   10; 27.00;eor
       2812;2018071516;   10; 17.00;eor
       2812;2018071517;   10;  1.00;eor
       2812;2018071518;   10;  9.00;eor
       2812;2018071519;   10;  0.00;eor
       2812;2018071520;   10;  0.00;eor
       2812;2018071603;   10;  0.00;eor
       2812;2018071604;   10;  0.00;eor
       2812;2018071605;   10;  0.00;eor
       2812;2018071606;   10; 24.00;eor
       2812;2018071607;   10; 41.00;eor
       2812;2018071608;   10; 59.00;eor
       2812;2018071609;   10; 60.00;eor
       2812;2018071610;   10; 60.00;eor
       2812;2018071611;   10; 60.00;eor
       2812;2018071612;   10; 60.00;eor
       2812;2018071613;   10; 60.00;eor
       2812;2018071614;   10; 57.00;eor
       2812;2018071615;   10; 60.00;eor
       2812;2018071616;   10; 60.00;eor
       2812;2018071617;   10; 60.00;eor
       2812;2018071618;   10; 56.00;eor
       2812;2018071619;   10; 58.00;eor
       2812;2018071620;   10;  0.00;eor
       2812;2018071703;   10;  0.00;eor
       2812;2018071704;   10;  0.00;eor
       2812;2018071705;   10; 38.00;eor
       2812;2018071706;   10; 60.00;eor
       2812;2018071707;   10; 60.00;eor
       2812;2018071708;   10; 60.00;eor
       2812;2018071709;   10; 60.00;eor
       2812;2018071710;   10; 60.00;eor
       2812;2018071711;   10; 60.00;eor
       2812;2018071712;   10; 60.00;eor
       2812;2018071713;   10; 40.00;eor
       2812;2018071714;   10; 49.00;eor
       2812;2018071715;   10; 60.00;eor
       2812;2018071716;   10; 18.00;eor
       2812;2018071717;   10;  9.00;eor
       2812;2018071718;   10; 41.00;eor
       2812;2018071719;   10; 11.00;eor
       2812;2018071720;   10;  0.00;eor
       2812;2018071803;   10;  0.00;eor
       2812;2018071804;   10;  0.00;eor
       2812;2018071805;   10; 31.00;eor
       2812;2018071806;   10; 60.00;eor
       2812;2018071807;   10; 60.00;eor
       2812;2018071808;   10; 60.00;eor
       2812;2018071809;   10; 60.00;eor
       2812;2018071810;   10; 60.00;eor
       2812;2018071811;   10; 60.00;eor
       2812;2018071812;   10; 60.00;eor
       2812;2018071813;   10; 60.00;eor
       2812;2018071814;   10; 60.00;eor
       2812;2018071815;   10; 60.00;eor
       2812;2018071816;   10; 60.00;eor
       2812;2018071817;   10; 60.00;eor
       2812;2018071818;   10; 60.00;eor
       2812;2018071819;   10;  4.00;eor
       2812;2018071820;   10;  0.00;eor
       2812;2018071903;   10;  0.00;eor
       2812;2018071904;   10;  0.00;eor
       2812;2018071905;   10; 27.00;eor
       2812;2018071906;   10; 54.00;eor
       2812;2018071907;   10; 60.00;eor
       2812;2018071908;   10; 60.00;eor
       2812;2018071909;   10; 60.00;eor
       2812;2018071910;   10; 60.00;eor
       2812;2018071911;   10; 55.00;eor
       2812;2018071912;   10; 60.00;eor
       2812;2018071913;   10; 60.00;eor
       2812;2018071914;   10; 44.00;eor
       2812;2018071915;   10; 60.00;eor
       2812;2018071916;   10; 60.00;eor
       2812;2018071917;   10; 60.00;eor
       2812;2018071918;   10; 60.00;eor
       2812;2018071919;   10; 39.00;eor
       2812;2018071920;   10;  0.00;eor
       2812;2018072003;   10;  0.00;eor
       2812;2018072004;   10;  0.00;eor
       2812;2018072005;   10;  5.00;eor
       2812;2018072006;   10; 17.00;eor
       2812;2018072007;   10; 60.00;eor
       2812;2018072008;   10; 60.00;eor
       2812;2018072009;   10; 60.00;eor
       2812;2018072010;   10; 60.00;eor
       2812;2018072011;   10; 60.00;eor
       2812;2018072012;   10; 60.00;eor
       2812;2018072013;   10; 54.00;eor
       2812;2018072014;   10; 10.00;eor
       2812;2018072015;   10;  8.00;eor
       2812;2018072016;   10; 41.00;eor
       2812;2018072017;   10; 19.00;eor
       2812;2018072018;   10;  0.00;eor
       2812;2018072019;   10;  0.00;eor
       2812;2018072020;   10;  0.00;eor
       2812;2018072103;   10;  0.00;eor
       2812;2018072104;   10;  0.00;eor
       2812;2018072105;   10;  0.00;eor
       2812;2018072106;   10;  0.00;eor
       2812;2018072107;   10;  0.00;eor
       2812;2018072108;   10;  2.00;eor
       2812;2018072109;   10;  0.00;eor
       2812;2018072110;   10;  0.00;eor
       2812;2018072111;   10;  5.00;eor
       2812;2018072112;   10; 36.00;eor
       2812;2018072113;   10;  0.00;eor
       2812;2018072114;   10;  0.00;eor
       2812;2018072115;   10;  0.00;eor
       2812;2018072116;   10;  0.00;eor
       2812;2018072117;   10;  0.00;eor
       2812;2018072118;   10;  0.00;eor
       2812;2018072119;   10;  0.00;eor
       2812;2018072120;   10;  0.00;eor
       2812;2018072203;   10;  0.00;eor
       2812;2018072204;   10;  0.00;eor
       2812;2018072205;   10;  0.00;eor
       2812;2018072206;   10;  0.00;eor
       2812;2018072207;   10;  0.00;eor
       2812;2018072208;   10;  0.00;eor
       2812;2018072209;   10; 39.00;eor
       2812;2018072210;   10; 47.00;eor
       2812;2018072211;   10;  7.00;eor
       2812;2018072212;   10; 15.00;eor
       2812;2018072213;   10; 30.00;eor
       2812;2018072214;   10; 15.00;eor
       2812;2018072215;   10; 27.00;eor
       2812;2018072216;   10;  0.00;eor
       2812;2018072217;   10;  2.00;eor
       2812;2018072218;   10;  7.00;eor
       2812;2018072219;   10;  0.00;eor
       2812;2018072220;   10;  0.00;eor
       2812;2018072303;   10;  0.00;eor
       2812;2018072304;   10;  0.00;eor
       2812;2018072305;   10;  0.00;eor
       2812;2018072306;   10; 27.00;eor
       2812;2018072307;   10; 60.00;eor
       2812;2018072308;   10; 60.00;eor
       2812;2018072309;   10; 60.00;eor
       2812;2018072310;   10; 60.00;eor
       2812;2018072311;   10; 60.00;eor
       2812;2018072312;   10; 60.00;eor
       2812;2018072313;   10; 58.00;eor
       2812;2018072314;   10; 54.00;eor
       2812;2018072315;   10; 60.00;eor
       2812;2018072316;   10; 49.00;eor
       2812;2018072317;   10; 60.00;eor
       2812;2018072318;   10; 60.00;eor
       2812;2018072319;   10; 45.00;eor
       2812;2018072320;   10;  0.00;eor
       2812;2018072403;   10;  0.00;eor
       2812;2018072404;   10;  0.00;eor
       2812;2018072405;   10; 29.00;eor
       2812;2018072406;   10; 60.00;eor
       2812;2018072407;   10; 60.00;eor
       2812;2018072408;   10; 60.00;eor
       2812;2018072409;   10; 60.00;eor
       2812;2018072410;   10; 60.00;eor
       2812;2018072411;   10; 60.00;eor
       2812;2018072412;   10; 60.00;eor
       2812;2018072413;   10; 60.00;eor
       2812;2018072414;   10; 60.00;eor
       2812;2018072415;   10; 60.00;eor
       2812;2018072416;   10; 60.00;eor
       2812;2018072417;   10; 60.00;eor
       2812;2018072418;   10; 57.00;eor
       2812;2018072419;   10; 44.00;eor
       2812;2018072420;   10;  0.00;eor
       2812;2018072503;   10;  0.00;eor
       2812;2018072504;   10;  0.00;eor
       2812;2018072505;   10; 24.00;eor
       2812;2018072506;   10; 60.00;eor
       2812;2018072507;   10; 60.00;eor
       2812;2018072508;   10; 60.00;eor
       2812;2018072509;   10; 60.00;eor
       2812;2018072510;   10; 60.00;eor
       2812;2018072511;   10; 60.00;eor
       2812;2018072512;   10; 60.00;eor
       2812;2018072513;   10; 60.00;eor
       2812;2018072514;   10; 60.00;eor
       2812;2018072515;   10; 60.00;eor
       2812;2018072516;   10; 57.00;eor
       2812;2018072517;   10; 43.00;eor
       2812;2018072518;   10; 35.00;eor
       2812;2018072519;   10;  5.00;eor
       2812;2018072520;   10;  0.00;eor
       2812;2018072603;   10;  0.00;eor
       2812;2018072604;   10;  0.00;eor
       2812;2018072605;   10; 29.00;eor
       2812;2018072606;   10; 60.00;eor
       2812;2018072607;   10; 60.00;eor
       2812;2018072608;   10; 60.00;eor
       2812;2018072609;   10; 60.00;eor
       2812;2018072610;   10; 60.00;eor
       2812;2018072611;   10; 60.00;eor
       2812;2018072612;   10; 60.00;eor
       2812;2018072613;   10; 55.00;eor
       2812;2018072614;   10; 59.00;eor
       2812;2018072615;   10; 60.00;eor
       2812;2018072616;   10; 60.00;eor
       2812;2018072617;   10; 57.00;eor
       2812;2018072618;   10; 46.00;eor
       2812;2018072619;   10; 49.00;eor
       2812;2018072620;   10;  0.00;eor
       2812;2018072703;   10;  0.00;eor
       2812;2018072704;   10;  0.00;eor
       2812;2018072705;   10; 27.00;eor
       2812;2018072706;   10; 60.00;eor
       2812;2018072707;   10; 60.00;eor
       2812;2018072708;   10; 60.00;eor
       2812;2018072709;   10; 60.00;eor
       2812;2018072710;   10; 60.00;eor
       2812;2018072711;   10; 60.00;eor
       2812;2018072712;   10; 60.00;eor
       2812;2018072713;   10; 60.00;eor
       2812;2018072714;   10; 60.00;eor
       2812;2018072715;   10; 60.00;eor
       2812;2018072716;   10; 55.00;eor
       2812;2018072717;   10; 60.00;eor
       2812;2018072718;   10; 60.00;eor
       2812;2018072719;   10; 46.00;eor
       2812;2018072720;   10;  0.00;eor
       2812;2018072803;   10;  0.00;eor
       2812;2018072804;   10;  0.00;eor
       2812;2018072805;   10;  0.00;eor
       2812;2018072806;   10;  0.00;eor
       2812;2018072807;   10;  0.00;eor
       2812;2018072808;   10; 35.00;eor
       2812;2018072809;   10; 27.00;eor
       2812;2018072810;   10; 44.00;eor
       2812;2018072811;   10; 27.00;eor
       2812;2018072812;   10; 30.00;eor
       2812;2018072813;   10;  1.00;eor
       2812;2018072814;   10;  3.00;eor
       2812;2018072815;   10;  0.00;eor
       2812;2018072816;   10;  1.00;eor
       2812;2018072817;   10; 37.00;eor
       2812;2018072818;   10; 43.00;eor
       2812;2018072819;   10;  9.00;eor
       2812;2018072820;   10;  0.00;eor
       2812;2018072903;   10;  0.00;eor
       2812;2018072904;   10;  0.00;eor
       2812;2018072905;   10;  4.00;eor
       2812;2018072906;   10; 33.00;eor
       2812;2018072907;   10; 56.00;eor
       2812;2018072908;   10; 49.00;eor
       2812;2018072909;   10; 48.00;eor
       2812;2018072910;   10; 60.00;eor
       2812;2018072911;   10; 60.00;eor
       2812;2018072912;   10; 60.00;eor
       2812;2018072913;   10; 60.00;eor
       2812;2018072914;   10; 60.00;eor
       2812;2018072915;   10; 60.00;eor
       2812;2018072916;   10; 60.00;eor
       2812;2018072917;   10; 60.00;eor
       2812;2018072918;   10; 60.00;eor
       2812;2018072919;   10; 46.00;eor
       2812;2018072920;   10;  0.00;eor
       2812;2018073003;   10;  0.00;eor
       2812;2018073004;   10;  0.00;eor
       2812;2018073005;   10; 26.00;eor
       2812;2018073006;   10; 60.00;eor
       2812;2018073007;   10; 60.00;eor
       2812;2018073008;   10; 60.00;eor
       2812;2018073009;   10; 60.00;eor
